Mainfile,Formula,Entry_id
AminoAcids/arg/Dipeptide/Ba/conf_0683/FHIaims.out,BaC9H19N5O2,-VgIaIzYEhwUp86oT0EIbZWE4Gk9
AminoAcids/asn/Dipeptide/bare/conf_0009/FHIaims.out,C7H13N3O3,-Vn8-j-kuKRdqfFTiFP7pWpVO2k0
AminoAcids/lysH/Dipeptide/Ca/conf_0603/FHIaims.out,C9CaH20N3O2,-VxBlIsRMLrXZ-CSunvRTcZWOlBm
AminoAcids/aspH/Dipeptide/bare/conf_0033/FHIaims.out,C7H12N2O4,-W1MqavDnE0hD3MFlZjYs_gLMqtX
AminoAcids/lysH/Dipeptide/bare/conf_0578/FHIaims.out,C9H20N3O2,-Wcea3tpcj4ugTUB5JO-Iw45QktS
AminoAcids/arg/Dipeptide/Ca/conf_0334/FHIaims.out,C9CaH19N5O2,-Wfn4wGnXSbHMPiN0yBQOYgFRhxq
AminoAcids/arg/Dipeptide/bare/conf_0647/FHIaims.out,C9H19N5O2,-WzaU7h9DJSjDHIfwQoryH-xkpT4
AminoAcids/argH/Dipeptide/bare/conf_0355/FHIaims.out,C9H20N5O2,-XAkxlMQAcHadUN5CIxR93Cre0CZ
AminoAcids/lys/Dipeptide/bare/conf_0801/FHIaims.out,C9H19N3O2,-XMqvH8ki5EbXmVpcuQStvfbw905
AminoAcids/arg/Dipeptide/bare/conf_4040/FHIaims.out,C9H19N5O2,-XZsMzVyQnMJMxTNHoTuVuIDrbVn
AminoAcids/gln/Dipeptide/bare/conf_0364/FHIaims.out,C8H15N3O3,-Xq1zkXxIWgdUwOLfMYoKt_LcCX9
AminoAcids/hisE/Dipeptide/Ba/conf_0010/FHIaims.out,BaC9H14N4O2,-XsE1dzvfacNo5kkC6dSfd65qqZr
AminoAcids/leu/Dipeptide/Mg/conf_0107/FHIaims.out,C9H18MgN2O2,-Xt_BHkDfa756PwSe5jY3xqfvItV
AminoAcids/arg/Dipeptide/bare/conf_0718/FHIaims.out,C9H19N5O2,-XwcGM93JnveIGT1H8LA43fkV4kD
AminoAcids/arg/Dipeptide/bare/conf_1409/FHIaims.out,C9H19N5O2,-YV5Ibq1zvL2xetu-lKwe44YaDqC
AminoAcids/arg/Dipeptide/Mg/conf_0758/FHIaims.out,C9H19MgN5O2,-YY0EsF7b14vrC6_EYBzDp_W1nHz
AminoAcids/lys/Dipeptide/bare/conf_1538/FHIaims.out,C9H19N3O2,-Z6-rPFnBvUcP79pKgXVxoj6Awbf
AminoAcids/arg/Dipeptide/Ba/conf_0380/FHIaims.out,BaC9H19N5O2,-ZR0IOtYU8Y7OHuwvBlWsS-GIlWI
AminoAcids/argH/Dipeptide/Mg/conf_0458/FHIaims.out,C9H20MgN5O2,-ZWRzUOtTFbWWl5UUdkcZk5Fs1dR
AminoAcids/asn/Dipeptide/Ba/conf_0003/FHIaims.out,BaC7H13N3O3,-ZsDap6IydVszA2nuQOg5YOgqwXN
AminoAcids/val/Dipeptide/bare/conf_0001/FHIaims.out,C8H16N2O2,-ZxLf8uOmL3fWHNxONjiNDvM996h
AminoAcids/lys/Dipeptide/Mg/conf_0118/FHIaims.out,C9H19MgN3O2,-_8JZM7zawjjOx8Xu-fgNor5-Bi7
AminoAcids/arg/Dipeptide/Mg/conf_0199/FHIaims.out,C9H19MgN5O2,-_DKlJ12xNffhMl7mqKw8h5dtpw4
AminoAcids/argH/Dipeptide/Ca/conf_0217/FHIaims.out,C9CaH20N5O2,-_LqwTydqdKI480Q2ZYj2mo_N9m6
AminoAcids/argH/Dipeptide/Mg/conf_0398/FHIaims.out,C9H20MgN5O2,-_W69Wxbti4QWgtcOuoo77h1eD_b
AminoAcids/lysH/Dipeptide/Ba/conf_0412/FHIaims.out,BaC9H20N3O2,-_dEnFtwRd8YAI64KMaPIHcIFjXT
AminoAcids/trp/Dipeptide/Mg/conf_0089/FHIaims.out,C14H17MgN3O2,-_h1ZHtYF8goC_qbCRP_37ZiomG0
AminoAcids/leu/Dipeptide/bare/conf_0121/FHIaims.out,C9H18N2O2,-_tvfxz6KpOzOqqLOO2H-J2ceczS
AminoAcids/arg/Dipeptide/Ca/conf_0666/FHIaims.out,C9CaH19N5O2,-_wb2YYLnyqKjgGgtJgCOmULTHdU
AminoAcids/argH/Dipeptide/bare/conf_0096/FHIaims.out,C9H20N5O2,-a1Rt9Y6w8tm92eVXVIwVVQat5gQ
AminoAcids/argH/Dipeptide/bare/conf_0151/FHIaims.out,C9H20N5O2,-a6MoNqnDm9xlz5K5hkMP6kFzGwL
AminoAcids/arg/Dipeptide/Mg/conf_0732/FHIaims.out,C9H19MgN5O2,-aDuZtIaYOoEvOJ65AmAm9gurQlo
AminoAcids/aspH/Dipeptide/bare/conf_0113/FHIaims.out,C7H12N2O4,-aHOpWaJresu4LSuZ4oP3xDVntc3
AminoAcids/arg/Dipeptide/bare/conf_3808/FHIaims.out,C9H19N5O2,-aSY22UbvcrrCBFXdf4k6MyOAURF
AminoAcids/lysH/Dipeptide/bare/conf_0739/FHIaims.out,C9H20N3O2,-akZyAHdpZGFkJXGbqEKMB4PpxrZ
AminoAcids/argH/Dipeptide/Ba/conf_0449/FHIaims.out,BaC9H20N5O2,-bC6e17sU9m7D93p7fpwd0zYLIGi
AminoAcids/aspH/Dipeptide/Ba/conf_0045/FHIaims.out,BaC7H12N2O4,-bKISvzPYuv67cpp3GE6KkXIynyq
AminoAcids/hisD/Dipeptide/Ba/conf_0024/FHIaims.out,BaC9H14N4O2,-bQppbxWyqTa8lhSz6zN6tGHozPm
AminoAcids/val/Dipeptide/Ba/conf_0036/FHIaims.out,BaC8H16N2O2,-bUoYdUdlu5i16MGAbZ2ho4b_-cA
AminoAcids/arg/Dipeptide/bare/conf_0684/FHIaims.out,C9H19N5O2,-bVg-faaSg8tpua9N5czAt_Yz1tx
AminoAcids/val/Dipeptide/Ca/conf_0093/FHIaims.out,C8CaH16N2O2,-b_eAKC2LwQNtZh3Cdt99yhIZbJJ
AminoAcids/arg/Dipeptide/Ca/conf_0505/FHIaims.out,C9CaH19N5O2,-bn_trz8bRPczpFPOz2017W23qaA
AminoAcids/arg/Dipeptide/bare/conf_1558/FHIaims.out,C9H19N5O2,-cg2sGkVKwLxr1d7S5W9uVstZvVF
AminoAcids/lysH/Dipeptide/Ba/conf_0414/FHIaims.out,BaC9H20N3O2,-cgUcWraXHEFa9KstHmD0UpOmJss
AminoAcids/arg/Dipeptide/bare/conf_1790/FHIaims.out,C9H19N5O2,-codYFIwrsz3GFc8powvdVfC8ii2
AminoAcids/arg/Dipeptide/bare/conf_3750/FHIaims.out,C9H19N5O2,-d-79ILSNOQUUDwLFFeJSNh8pSTF
AminoAcids/met/Dipeptide/Ba/conf_0023/FHIaims.out,BaC8H16N2O2S,-dLETy-68riir7Q8z_jL-9mi8s9B
AminoAcids/lysH/Dipeptide/Ba/conf_0092/FHIaims.out,BaC9H20N3O2,-dPrdsJXfSm8Kei77hzNtOzIkH2i
AminoAcids/arg/Dipeptide/Ca/conf_0148/FHIaims.out,C9CaH19N5O2,-diQGqH9xmCxZKxHcZlPyo6Wt-DT
AminoAcids/arg/Dipeptide/bare/conf_0927/FHIaims.out,C9H19N5O2,-dtb63FzUjN43Gw7mxPDYX6f0bZr
AminoAcids/lysH/Dipeptide/Mg/conf_0484/FHIaims.out,C9H20MgN3O2,-eJFacNU1wtRmi3_IvRwn-IBjWgI
AminoAcids/lys/Dipeptide/Mg/conf_0217/FHIaims.out,C9H19MgN3O2,-eMwDJmTwXrBddIwcWlj5OO_5cWz
AminoAcids/ile/Dipeptide/Mg/conf_0030/FHIaims.out,C9H18MgN2O2,-eX5pj4Mwo8J0ylj0ICDtNxRM7pM
AminoAcids/lys/Dipeptide/Mg/conf_0202/FHIaims.out,C9H19MgN3O2,-eYt5ANzAu4Pd9CV1FMvQYbaREPn
AminoAcids/argH/Dipeptide/Ca/conf_0238/FHIaims.out,C9CaH20N5O2,-eZ3QuMcyh8C1cTuzVIHNz_tK9-Y
AminoAcids/tyr/Dipeptide/Ca/conf_0052/FHIaims.out,C12CaH16N2O3,-eZskfUiuSnl-muf2LLqEAAbXpAK
AminoAcids/lysH/Dipeptide/Ba/conf_0545/FHIaims.out,BaC9H20N3O2,-etrpTkiWYJQGK6W9th7JJymUDna
AminoAcids/arg/Dipeptide/bare/conf_2486/FHIaims.out,C9H19N5O2,-eyB_k4iAtJPsmr3IpQgHF5UXFYH
AminoAcids/aspH/Dipeptide/Ba/conf_0024/FHIaims.out,BaC7H12N2O4,-fHKNxYx8Q8LDBh44dtFSyeI7PxX
AminoAcids/lys/Dipeptide/Ca/conf_0256/FHIaims.out,C9CaH19N3O2,-fKmRofiOYsYnhQDROMuSUn8f47F
AminoAcids/argH/Dipeptide/Ca/conf_0547/FHIaims.out,C9CaH20N5O2,-fZU5oYmpAvvJ4HExjxeFNJCaQS_
AminoAcids/argH/Dipeptide/bare/conf_0302/FHIaims.out,C9H20N5O2,-ffZN5St_vvR37xAgM-8C55QurkT
AminoAcids/arg/Dipeptide/bare/conf_2914/FHIaims.out,C9H19N5O2,-g2iYdUPDwKOGUtpjAEaaVcqP4ud
AminoAcids/leu/Dipeptide/bare/conf_0177/FHIaims.out,C9H18N2O2,-g4JCj88zy-97zeiGk047-iEeZ3p
AminoAcids/lys/Dipeptide/bare/conf_1841/FHIaims.out,C9H19N3O2,-gE9tIlpQBc8na0sHANakIGQQhWk
AminoAcids/arg/Dipeptide/Ba/conf_0404/FHIaims.out,BaC9H19N5O2,-gIwl9BroHNgJ8VaptvyWE8oeJbJ
AminoAcids/argH/Dipeptide/bare/conf_0440/FHIaims.out,C9H20N5O2,-gV8kNnntWjUQlacsNuke6_K7eoR
AminoAcids/gln/Dipeptide/bare/conf_0255/FHIaims.out,C8H15N3O3,-gy4_NyzKR0y8hGRGw7entUxcU1w
AminoAcids/ile/Dipeptide/Mg/conf_0114/FHIaims.out,C9H18MgN2O2,-gzLEUCu-n2A1hjv5GzclhIMCnOL
AminoAcids/cys/Dipeptide/bare/conf_0067/FHIaims.out,C6H12N2O2S,-hZVIpcjxXx5-ey007o9EY4RzoQY
AminoAcids/hisH/Dipeptide/Ca/conf_0024/FHIaims.out,C9CaH15N4O2,-hphV8s_tIHPAg7GgrBogY9JR7I6
AminoAcids/argH/Dipeptide/bare/conf_0321/FHIaims.out,C9H20N5O2,-hy83D7mxQy1vro8ZBfA9-u7UQCr
AminoAcids/lysH/Dipeptide/Ca/conf_0077/FHIaims.out,C9CaH20N3O2,-hyvECoegR4l24Fs5KBLI2emqNDV
AminoAcids/hisD/Dipeptide/bare/conf_0134/FHIaims.out,C9H14N4O2,-i2SEoku70HQ89Fcq9ZDBlVG-LDo
AminoAcids/arg/Dipeptide/bare/conf_2715/FHIaims.out,C9H19N5O2,-iEN3mXJS070b4g7dxUv8XpY0iw3
AminoAcids/gln/Dipeptide/Ba/conf_0015/FHIaims.out,BaC8H15N3O3,-iFMUNmaUD1wtn4U3EJ9I3F-GHbK
AminoAcids/arg/Dipeptide/bare/conf_0703/FHIaims.out,C9H19N5O2,-iH6JRIEFvKovO3Fb2VN9-0JEspS
AminoAcids/glu/Dipeptide/Mg/conf_0066/FHIaims.out,C8H13MgN2O4,-ieScwCVVidlgcbHIxQBGN-Dm5l3
AminoAcids/arg/Dipeptide/bare/conf_1577/FHIaims.out,C9H19N5O2,-jTgLvVVQIvh-ai9CLSIrNvK1aO_
AminoAcids/arg/Dipeptide/Ca/conf_0129/FHIaims.out,C9CaH19N5O2,-k76CqFRf5i0qrEu6opnJb6d1pgQ
AminoAcids/arg/Dipeptide/Ca/conf_0693/FHIaims.out,C9CaH19N5O2,-kDIwAOAobXshlVa4oLlNDLXe6Bh
AminoAcids/leu/Dipeptide/Mg/conf_0127/FHIaims.out,C9H18MgN2O2,-k_FMWPUqH_nHkyuQgCWA1QS8fJh
AminoAcids/arg/Dipeptide/bare/conf_1106/FHIaims.out,C9H19N5O2,-kil-4kzh8rG9PQKfV36jJfqCCwL
AminoAcids/lys/Dipeptide/Mg/conf_0147/FHIaims.out,C9H19MgN3O2,-kqbRmXYwuvgfjYVGewAlthrTybh
AminoAcids/arg/Dipeptide/Mg/conf_0454/FHIaims.out,C9H19MgN5O2,-l0cl57U9qlFTV4Ds-Hxrmi7v0Jz
AminoAcids/lysH/Dipeptide/Ca/conf_0540/FHIaims.out,C9CaH20N3O2,-l3Xn2yYJRbU2HzRJ9WvQ6J5S-2E
AminoAcids/hisE/Dipeptide/bare/conf_0117/FHIaims.out,C9H14N4O2,-l5jJKK7Ct2Bq0UqHL8WLySjS6G2
AminoAcids/arg/Dipeptide/bare/conf_0855/FHIaims.out,C9H19N5O2,-lChgwWSzV-YBqfNFJevAl5k6_0P
AminoAcids/glu/Dipeptide/Ca/conf_0073/FHIaims.out,C8CaH13N2O4,-lF9vxPUWerbSxJoXU5VRT5BjVJR
AminoAcids/leu/Dipeptide/bare/conf_0048/FHIaims.out,C9H18N2O2,-lHBssYZHJaT7dx0o_2Yh-NfYpFA
AminoAcids/arg/Dipeptide/bare/conf_0567/FHIaims.out,C9H19N5O2,-lSM3cagzCLy7zuDjT6LWZwDyp5i
AminoAcids/tyr/Dipeptide/bare/conf_0065/FHIaims.out,C12H16N2O3,-lUIsxS3cyn48nN4vEPAgkLw7b98
AminoAcids/lys/Dipeptide/bare/conf_1591/FHIaims.out,C9H19N3O2,-l_YURLUq_1Ir7qQ38svTOttwgRQ
AminoAcids/val/Dipeptide/Mg/conf_0017/FHIaims.out,C8H16MgN2O2,-li3o7E982x8kd3fOmUkXJUPykNa
AminoAcids/arg/Dipeptide/Ba/conf_0191/FHIaims.out,BaC9H19N5O2,-lkTzS6oNL1HaNfsDL4inWwLK_rr
AminoAcids/lysH/Dipeptide/bare/conf_0508/FHIaims.out,C9H20N3O2,-m-IE8qwn156Sgbkfg6LmOi4qn3z
AminoAcids/lysH/Dipeptide/Ca/conf_0243/FHIaims.out,C9CaH20N3O2,-mZ6oE0_rgvr3A1YnqQPTMSiRfpM
AminoAcids/arg/Dipeptide/Mg/conf_0006/FHIaims.out,C9H19MgN5O2,-mnJ5-aZsD4OGv9oRXQZ-iPDnUgK
AminoAcids/arg/Dipeptide/bare/conf_2650/FHIaims.out,C9H19N5O2,-nE0q2NuMtQv3HW_nFPZXnTDGNEL
AminoAcids/argH/Dipeptide/Ca/conf_0169/FHIaims.out,C9CaH20N5O2,-nIcg1Z-8hRnPhwy2nVKCORho7eH
AminoAcids/arg/Dipeptide/bare/conf_3822/FHIaims.out,C9H19N5O2,-nPxJNQsQsSYdSGaa2-z-6CtJ7Ci
AminoAcids/arg/Dipeptide/Mg/conf_0711/FHIaims.out,C9H19MgN5O2,-nWtZ3A-k0dhQ0-zx_S0q592nZ31
AminoAcids/lys/Dipeptide/bare/conf_1433/FHIaims.out,C9H19N3O2,-nogQW2m8qdMDFUPo19no6-Fwq7i
AminoAcids/gly/Dipeptide/Ca/conf_0012/FHIaims.out,C5CaH10N2O2,-o-QUBu672IOy-8oQYnEruswP5rQ
AminoAcids/arg/Dipeptide/bare/conf_2437/FHIaims.out,C9H19N5O2,-o0q82aWMyC3rsTLy3d6aOLIASnd
AminoAcids/argH/Dipeptide/bare/conf_0401/FHIaims.out,C9H20N5O2,-oCuY7-XZyOS110wScPrAxjW7xJc
AminoAcids/lys/Dipeptide/bare/conf_0220/FHIaims.out,C9H19N3O2,-oDXENYgyf-R3mVaRXwlYXhu6l78
AminoAcids/arg/Dipeptide/Ba/conf_0463/FHIaims.out,BaC9H19N5O2,-oSYvLTZMrPHGpK8oH4TPDXMJ8pJ
AminoAcids/lysH/Dipeptide/Mg/conf_0460/FHIaims.out,C9H20MgN3O2,-oYVD_z-mBlgz1yy_zJv2hlQfzzO
AminoAcids/arg/Dipeptide/bare/conf_1652/FHIaims.out,C9H19N5O2,-oc1mgauJGntnGKq2akSzbslqGR2
AminoAcids/argH/Dipeptide/Ba/conf_0241/FHIaims.out,BaC9H20N5O2,-p2fAnlQX-svA0RlpLEY2zwBy5RM
AminoAcids/aspH/Dipeptide/Mg/conf_0070/FHIaims.out,C7H12MgN2O4,-pAJ_smLXJPjHgQZUQYhe4rX1Hae
AminoAcids/met/Dipeptide/Ca/conf_0005/FHIaims.out,C8CaH16N2O2S,-pCOnGega73A9AXuQM-89FuTQXHb
AminoAcids/arg/Dipeptide/bare/conf_2712/FHIaims.out,C9H19N5O2,-pMgifqvn21nFk2in_f7JpI5vwUF
AminoAcids/ile/Dipeptide/bare/conf_0162/FHIaims.out,C9H18N2O2,-pMnjDWLvLRcJuSro6NyMF3sPjpG
AminoAcids/hisD/Dipeptide/Ba/conf_0050/FHIaims.out,BaC9H14N4O2,-phqI7Vfw1xcmkeJt7VtpmzBA0NM
AminoAcids/gln/Dipeptide/Mg/conf_0052/FHIaims.out,C8H15MgN3O3,-phrN7Ytia3zUReB1ryADapTlS7G
AminoAcids/lys/Dipeptide/bare/conf_1899/FHIaims.out,C9H19N3O2,-poHNfKDvanzsidW5wSvq3PZhdK-
AminoAcids/lys/Dipeptide/bare/conf_1313/FHIaims.out,C9H19N3O2,-puj-GmbMLzttRf8N1p6Bd5lT4Aa
AminoAcids/tyr/Dipeptide/bare/conf_0008/FHIaims.out,C12H16N2O3,-pzgxa1DGGHi12LDL6AdT-viP-wC
AminoAcids/arg/Dipeptide/bare/conf_2989/FHIaims.out,C9H19N5O2,-qZAw2O1ozB-hbi7Hf4BPvc8b0GO
AminoAcids/lys/Dipeptide/bare/conf_1464/FHIaims.out,C9H19N3O2,-qfREMxnrkMlW-DY9wYBeGTTTHBe
AminoAcids/arg/Dipeptide/Mg/conf_0712/FHIaims.out,C9H19MgN5O2,-qfSMTVYNggTjU4ydZfc3KbDqldN
AminoAcids/lysH/Dipeptide/bare/conf_0539/FHIaims.out,C9H20N3O2,-qkAv-sL0qGCSB2D4mL2f1SizolO
AminoAcids/met/Dipeptide/Ca/conf_0130/FHIaims.out,C8CaH16N2O2S,-qlOU3fYzv2rEX9B4iyDf9rdF10Z
AminoAcids/met/Dipeptide/Ba/conf_0017/FHIaims.out,BaC8H16N2O2S,-qnSM0aNfGlTrRNew1TZtaeTvMhK
AminoAcids/lysH/Dipeptide/bare/conf_0573/FHIaims.out,C9H20N3O2,-qnkP7Sg64Y7yYOfDHbQ5f9-BPm-
AminoAcids/arg/Dipeptide/Ca/conf_0350/FHIaims.out,C9CaH19N5O2,-qxrFrRq-c-5xIMpZt6jNX_d1b0Z
AminoAcids/arg/Dipeptide/bare/conf_0304/FHIaims.out,C9H19N5O2,-rLooUlxMTuAq0oJQ6_Q2-5GgPli
AminoAcids/lys/Dipeptide/Ca/conf_0080/FHIaims.out,C9CaH19N3O2,-rP6Pw6XbUoIjCB6-AYpFKp9s-AZ
AminoAcids/arg/Dipeptide/Mg/conf_0584/FHIaims.out,C9H19MgN5O2,-rTNHJOH7Ql_Ai_vvBdS-yc9WX1O
AminoAcids/arg/Dipeptide/Mg/conf_0319/FHIaims.out,C9H19MgN5O2,-r_h-EjUpZDcS0kgl-WXFVnJCBOV
AminoAcids/glu/Dipeptide/bare/conf_0025/FHIaims.out,C8H13N2O4,-rdzquorQUDsXmyCXCX0yYF1oZnN
AminoAcids/leu/Dipeptide/Ca/conf_0040/FHIaims.out,C9CaH18N2O2,-rfKPNAbOxMf1xH3f5NodqIRbArI
AminoAcids/lys/Dipeptide/bare/conf_1676/FHIaims.out,C9H19N3O2,-rgtjY9Q61dE6LWFyTZmx5gWEszm
AminoAcids/arg/Dipeptide/Ba/conf_0629/FHIaims.out,BaC9H19N5O2,-rh2s3kFhQHtV_7Rdc9EZD0OxpMR
AminoAcids/lys/Dipeptide/Ba/conf_0358/FHIaims.out,BaC9H19N3O2,-rj78mPKt34O5FIG9z9vSeR6wHlM
AminoAcids/arg/Dipeptide/Ba/conf_0252/FHIaims.out,BaC9H19N5O2,-rjS9mDv9BGEdLam6tlnFDxgwFLx
AminoAcids/lysH/Dipeptide/Ba/conf_0164/FHIaims.out,BaC9H20N3O2,-rocmWFFYKz_Yzm497AuQFt0MGm4
AminoAcids/trp/Dipeptide/Mg/conf_0106/FHIaims.out,C14H17MgN3O2,-si7S4M2tCzu1fXwwqynZYD_WEbJ
AminoAcids/met/Dipeptide/bare/conf_0152/FHIaims.out,C8H16N2O2S,-sjp5qWl3IQ9x0CDLKI9OZTtooAt
AminoAcids/arg/Dipeptide/Mg/conf_0678/FHIaims.out,C9H19MgN5O2,-sp4nxJTfojDvtAxKuhHJBZvAsIe
AminoAcids/gluH/Dipeptide/bare/conf_0193/FHIaims.out,C8H14N2O4,-txx1Nuh6cnvIH7F3M9CMyXGRGrO
AminoAcids/arg/Dipeptide/bare/conf_3563/FHIaims.out,C9H19N5O2,-u1eoSdgY_v6g5AxtFydAZoAKbqI
AminoAcids/argH/Dipeptide/bare/conf_0303/FHIaims.out,C9H20N5O2,-uDbBnDSoIHG0i2Lxi-dYkrrZtjD
AminoAcids/asn/Dipeptide/Ba/conf_0032/FHIaims.out,BaC7H13N3O3,-u_zMnXBD582qUhGUBqK6CbVjyQL
AminoAcids/val/Dipeptide/Ca/conf_0080/FHIaims.out,C8CaH16N2O2,-usG7r514eAewgXGYrO3cSX5HBzb
AminoAcids/ser/Dipeptide/Ba/conf_0008/FHIaims.out,BaC6H12N2O3,-uskmXH_Jukamrq_jnvgS3rZhuF9
AminoAcids/argH/Dipeptide/Mg/conf_0347/FHIaims.out,C9H20MgN5O2,-uvvWKrXcjkO-kQIfvAG_nK1_dDl
AminoAcids/arg/Dipeptide/bare/conf_1827/FHIaims.out,C9H19N5O2,-uwe7Bf3jbpd_Jw8YEU9QSYsAtOx
AminoAcids/gluH/Dipeptide/bare/conf_0088/FHIaims.out,C8H14N2O4,-v1Bb9QIeLzjXcAdcFiuefYM12kV
AminoAcids/arg/Dipeptide/Ca/conf_0329/FHIaims.out,C9CaH19N5O2,-vDNBHFTkA5ZugKfmzYPHwDvMm8t
AminoAcids/arg/Dipeptide/bare/conf_1138/FHIaims.out,C9H19N5O2,-vHnrsNNcNoaBdho3dbfw98vt4Ea
AminoAcids/arg/Dipeptide/bare/conf_0430/FHIaims.out,C9H19N5O2,-v_A1MP0V1Sgok_htxhdYyLsksbC
AminoAcids/leu/Dipeptide/Mg/conf_0181/FHIaims.out,C9H18MgN2O2,-vgOJmd9mOrC97Q7080-Vnr5etdW
AminoAcids/leu/Dipeptide/Mg/conf_0099/FHIaims.out,C9H18MgN2O2,-w5_mJagjd7I03hECNNQf5icIb1a
AminoAcids/lysH/Dipeptide/Ba/conf_0097/FHIaims.out,BaC9H20N3O2,-wKLU3vkoq38J4ANnE9C2_ZCbrMC
AminoAcids/lys/Dipeptide/bare/conf_0953/FHIaims.out,C9H19N3O2,-wk4W__S7Qyer0YPX7ww5QI3pdjM
AminoAcids/val/Dipeptide/Mg/conf_0094/FHIaims.out,C8H16MgN2O2,-xKke8yxJPsuNa2fN3K1mYhgO-xS
AminoAcids/met/Dipeptide/Ca/conf_0081/FHIaims.out,C8CaH16N2O2S,-xXtlMaKy58UqtysLyMG8RgE7VYO
AminoAcids/gluH/Dipeptide/Mg/conf_0096/FHIaims.out,C8H14MgN2O4,-xvMbGxDG5F8_kXvvw5w9fKdbcFt
AminoAcids/arg/Dipeptide/bare/conf_0513/FHIaims.out,C9H19N5O2,-xznt3jEBCloI7UYo54r7iOxUIQk
AminoAcids/gluH/Dipeptide/Mg/conf_0061/FHIaims.out,C8H14MgN2O4,-yG-vQjKgg7gD2gUW1yqI9GL-DZC
AminoAcids/leu/Dipeptide/Mg/conf_0121/FHIaims.out,C9H18MgN2O2,-yGPITBJ1JtW75uMaHV0KoOhVbs3
AminoAcids/gln/Dipeptide/Ca/conf_0047/FHIaims.out,C8CaH15N3O3,-yUAatTsztitiqZIYaSbRXr0rzM5
AminoAcids/argH/Dipeptide/Ca/conf_0012/FHIaims.out,C9CaH20N5O2,-yV8uLUj9p0tPCYVOH1LMXYm1u5N
AminoAcids/lysH/Dipeptide/bare/conf_0823/FHIaims.out,C9H20N3O2,-ylYv7v_dd-dBwY1LzGK1U7BuQEL
AminoAcids/arg/Dipeptide/Ca/conf_0634/FHIaims.out,C9CaH19N5O2,-z5sMutZ2pZiroWcpzyVCVthIAZy
AminoAcids/arg/Dipeptide/Ca/conf_0717/FHIaims.out,C9CaH19N5O2,-zB4Q-3NEv-SUfh6K8-TTvnixtqM
AminoAcids/arg/Dipeptide/bare/conf_3120/FHIaims.out,C9H19N5O2,-zM1yvFSEZbe9hPA-JYmJONerCi6
AminoAcids/lysH/Dipeptide/bare/conf_0502/FHIaims.out,C9H20N3O2,-zSu79qfza1nmeXnCnmMwArkn5yC
AminoAcids/arg/Dipeptide/Mg/conf_0114/FHIaims.out,C9H19MgN5O2,-zgWFrfw52w1ymQekyKZXNiK4hkG
AminoAcids/argH/Dipeptide/Mg/conf_0370/FHIaims.out,C9H20MgN5O2,0-4co5o03qvtAisvzYoxFQ_LeJ1l
AminoAcids/pro/Dipeptide/bare/conf_0013/FHIaims.out,C8H14N2O2,0-6mFGJpSwtTPEXR97XmUmjEsT_J
AminoAcids/arg/Dipeptide/Ba/conf_0591/FHIaims.out,BaC9H19N5O2,0-bVUG9ABZxJbKPX9MDmJ2iEOUa3
AminoAcids/arg/Dipeptide/Mg/conf_0283/FHIaims.out,C9H19MgN5O2,006KJM1lMWuIriPnixcPks9pHfv-
AminoAcids/arg/Dipeptide/bare/conf_3624/FHIaims.out,C9H19N5O2,008rMgNU9ysEg4ZMi8dkIc3lziHi
AminoAcids/asp/Dipeptide/Mg/conf_0042/FHIaims.out,C7H11MgN2O4,00CJPqV7bLClbNvSJQLRvrU72Dc7
AminoAcids/arg/Dipeptide/bare/conf_2915/FHIaims.out,C9H19N5O2,00D2qKxYHhzwbRK83gRD0_zcCOSB
AminoAcids/aspH/Dipeptide/Mg/conf_0054/FHIaims.out,C7H12MgN2O4,00IIOkP-9PfAksSGnUwpQd6kUD8D
AminoAcids/ser/Dipeptide/bare/conf_0075/FHIaims.out,C6H12N2O3,00LTeZUBaC2WYf004dMwPtK1Twbi
AminoAcids/hisH/Dipeptide/Mg/conf_0015/FHIaims.out,C9H15MgN4O2,00g5A3H_Y6CvsBr4d6LKwX5rVoBY
AminoAcids/argH/Dipeptide/Ba/conf_0417/FHIaims.out,BaC9H20N5O2,00zeYFF0U1iVhz5CVvhG-u1sNRS2
AminoAcids/hisH/Dipeptide/Ba/conf_0042/FHIaims.out,BaC9H15N4O2,01NTA3nMAAiXQBHzmnNSh8Qh7mKd
AminoAcids/glu/Dipeptide/Ba/conf_0029/FHIaims.out,BaC8H13N2O4,01YMPughvkWk2hb9M7RWUVFntidg
AminoAcids/asp/Dipeptide/bare/conf_0024/FHIaims.out,C7H11N2O4,01x74HzOkEYpIm8j82LIdqp2VIni
AminoAcids/argH/Dipeptide/Mg/conf_0497/FHIaims.out,C9H20MgN5O2,01ye8PO8geh55pU9lj0Uy-RT8XJe
AminoAcids/arg/Dipeptide/bare/conf_1355/FHIaims.out,C9H19N5O2,02-9RQ7NKaY3z8awNDoJLNq4UMaE
AminoAcids/argH/Dipeptide/bare/conf_0210/FHIaims.out,C9H20N5O2,021RVvUVzVRCSrSvZRvLCQ5DQ_Hn
AminoAcids/gluH/Dipeptide/bare/conf_0104/FHIaims.out,C8H14N2O4,02BRBYHM-tVP5SK3R4S6RddmtnH0
AminoAcids/gluH/Dipeptide/bare/conf_0146/FHIaims.out,C8H14N2O4,02QlbAe4ehVQ-KJSxolVvGIqUlyh
AminoAcids/lys/Dipeptide/Mg/conf_0008/FHIaims.out,C9H19MgN3O2,02RL8Ib1TRpkK-Y-tp7kV0wvoJ_A
